346904,1166460,0.06343964,378222980,501
346905,2507792,0.10956111,32729038,508
346906,2996160,0.19954914,2075187533,1476
346907,2996504,0.10356407,1441563352,365
346908,2996172,0.16574228,2569927209,1104
346909,2453888,0.11268025,1230981171,638
346910,3999844,0.27259856,2879209940,1788
346911,1659724,0.10214859,1424564466,793
346912,1152856,0.06416832,2884404238,510
346913,399744,0.01366884,326068668,108
346914,1517248,0.07236813,1050717109,548
346915,838124,0.07261882,1895284910,512
346916,387856,0.02370054,337435220,123
346917,2996916,0.18755759,56407121,1392
346918,1780332,0.05920367,3925717064,409
346919,592976,0.02098574,1585883450,171
346920,404716,0.02840696,515415543,256
346921,1428356,0.05423088,839792423,323
346922,824976,0.07585267,1174551176,469
346923,3582624,0.19810270,3522678741,1386
346924,454972,0.04205525,1110991263,223
346925,2863188,0.11276849,3890196136,708
346926,1735668,0.08290418,571629713,596
346927,2344540,0.14037249,3759669271,760
346928,1030520,0.04481561,1680887874,294
346929,3999428,0.56569269,2560557828,2996
346930,394680,0.01994659,1645797899,115
346931,2996624,0.19217850,401572086,1686
346932,2137984,0.11470870,2875035752,732
346933,2996632,0.12502504,2252438707,780
346934,1110232,0.16077830,314341824,1024
346935,2996616,0.17026208,2957138490,1512
346936,3999208,0.15908930,422324125,1005
346937,2996504,0.09961612,2232460151,429
346938,3988720,0.24281073,1713626069,1549
346939,3596724,0.11290283,1523075248,307
346940,2996664,0.21577859,1791860156,1235
346941,885972,0.06055001,3183150821,512
346942,2996908,0.12136633,872165042,583
346943,1979580,0.03814387,3516375628,343
346944,257400,0.00156000,2034942626,30
346945,3956268,0.08596013,233662289,820
346946,810564,0.04407064,3965130140,318
346947,2726912,0.12794670,3623352798,1111
346948,1190032,0.06988549,1630515411,511
346949,725876,0.03888524,1572015144,309
346950,1970404,0.13670395,4082115023,974
346951,3797244,0.24260796,1680958051,1860
346952,2027436,0.12564923,3272627663,899
346953,2996660,0.42425793,2675704721,1380
346954,498464,0.03226893,629311488,256
346955,291240,0.00652466,166366092,43
346956,1158308,0.03876957,1450600849,334
346957,241284,0.00203346,3455956096,34
346958,1714180,0.10421375,197426302,689
346959,1145556,0.05773570,2696610220,473
346960,2172992,0.13348536,160358932,1020
346961,2996636,0.22581487,710102353,1704
346962,247328,0.00554599,982883350,15
346963,2769352,0.13890673,482537881,994
346964,358788,0.00784692,3948354569,71
346965,775156,0.06613502,1049848974,512
346966,285968,0.00731780,1693601585,42
346967,1929852,0.10256595,3962542324,857
346968,306560,0.00606608,3021631170,113
346969,1842708,0.10868768,680807091,793
346970,1116844,0.06426780,2822582763,534
346971,758700,0.04959024,2374930265,337
346972,302992,0.00823850,3681140324,129
346973,379488,0.01074926,2283582516,142
346974,130584,0.02703107,3739993402,36
346975,2996892,0.22215945,1130222161,1444
346976,2996800,0.19276065,281406416,1223
346977,205108,0.01302874,1021627021,105
346978,2996472,0.27550815,3575979204,1874
346979,2996724,0.13754584,2765568272,695
346980,2342868,0.09338680,1522314132,1037
346981,500172,0.01803989,4123100846,154
346982,1219156,0.08707134,720068653,634
346983,703276,0.02991477,1038040580,262
346984,2996300,0.26178345,2485753024,1893
346985,2996600,0.18399352,3005694259,1261
346986,989812,0.04635381,3317925009,515
346987,2688396,0.15464598,4259845150,1035
346988,1305280,0.07886002,3422138573,547
346989,772036,0.06033679,1727933651,512
346990,957424,0.03735162,682975759,300
346991,124328,0.00547985,3245104299,53
346992,473500,0.03401196,478236149,250
346993,612796,0.03887103,7968005,278
346994,340788,0.03417406,2317198359,256
346995,2597124,0.15446443,2638679681,1040
346996,2996160,0.23015047,1748435934,1548
346997,956868,0.03798237,3751714180,324
346998,170068,0.00524846,118324628,71
346999,1223852,0.06906705,3027876967,474
347000,340220,0.01761367,1418746034,122
347001,487996,0.04036536,994876874,286
347002,1360800,0.11402000,3859897649,632
347003,1036752,0.07805543,146046186,570
347004,1049732,0.07561797,304469151,590
347005,1427312,0.11060222,3242007699,760
347006,964748,0.06048369,2897434962,470
347007,1582132,0.09498263,34912279,739
347008,581068,0.05875675,124009994,364
347009,3029684,0.19925988,2105559926,1522
347010,1035732,0.04451830,2861308097,494
347011,370620,0.01131512,2357647154,108
347012,2621524,0.16118990,896230025,1089
347013,732660,0.03604765,2832523090,261
347014,411412,0.03596770,3176351929,193
347015,465332,0.02195084,245912761,192
347016,409212,0.02497842,2099126779,200
347017,2778672,0.17442565,3909819561,1359
347018,1249084,0.07404818,3322429194,476
347019,1046056,0.08063780,3655966480,431
347020,823716,0.04424535,4039669910,351
347021,3596240,0.28760630,9310331,2051
347022,3581824,0.19748499,214877262,1648
347023,2996868,0.26130464,3392438952,1968
347024,2996932,0.17623088,4089572129,1171
347025,1008,0.00000000,524157116,1
347026,3988408,0.28311938,1563883634,1990
347027,2996308,0.21871105,2319099973,1605
347028,2996044,0.09782913,3097847250,710
347029,1516420,0.06016084,4175498989,636
347030,2563964,0.18275171,2319171864,1170
347031,2996004,0.21003624,1322957941,1407
347032,674076,0.01992977,512621361,162
347033,3999440,0.30210917,1792981966,2042
347034,1624024,0.07301389,2227748223,554
347035,711252,0.05021968,687773357,382
347036,2996668,0.39062059,3775316935,2557
347037,1139120,0.13438867,3082856497,490
347038,3396660,0.18629984,167927818,1402
347039,3162708,0.14000551,3023831884,773
347040,816,0.00000000,1315621615,1
347041,2101596,0.08515192,2378643572,891
347042,2952236,0.21838841,4278147418,1393
347043,565232,0.02920629,1138262041,219
347044,463484,0.02010608,3964086224,151
347045,1526420,0.09558486,2007015528,638
347046,1338448,0.07096379,3265389060,502
347047,168840,0.01221156,1618946007,128
347048,892800,0.03930155,3580759729,306
347049,407704,0.01358493,1751145511,87
347050,434648,0.01686054,2678450502,132
347051,721708,0.06341194,834321909,512
347052,1068916,0.15988833,2163674743,214
347053,2329096,0.14345165,1339450258,1206
347054,2298064,0.14142741,2629750768,998
347055,720600,0.03894219,2287453896,268
347056,672800,0.06310382,1001287047,512
347057,2342376,0.10662419,4245899621,665
347058,618424,0.02501320,2585462376,219
347059,1040744,0.05951529,4243411115,418
347060,1110244,0.06380490,457985685,494
347061,1375284,0.07646466,114293000,544
347062,262324,0.01515246,947974276,129
347063,1630348,0.09602481,1980260694,686
347064,1065256,0.06264015,2784979989,513
347065,2683128,0.15491927,3991282044,957
347066,2555280,0.16108882,3670031491,1201
347067,1244176,0.06886592,3993796160,432
347068,1408868,0.08305870,399784927,616
347069,712348,0.04016791,1397993968,359
347070,2235068,0.14782771,3151119497,1111
347071,2490904,0.17072180,3555072924,1112
347072,1119932,0.07620883,2901292487,533
347073,282880,0.01745328,998696205,137
347074,8824,0.00047689,435188242,6
347075,2916812,0.19016241,937488716,1474
347076,1333536,0.09820140,437022387,763
347077,113744,0.00437009,519537251,56
347078,67900,0.00848869,2723595419,43
347079,689172,0.04636210,3773839687,337
347080,832084,0.04760206,3015685029,391
347081,644920,0.05124099,2743042714,339
347082,358244,0.01741493,3083382454,129
347083,2422816,0.16827689,619178006,1253
347084,2996244,0.19282448,3253860378,1482
347085,482364,0.02997688,2368363365,214
347086,2910588,0.18068519,73287008,1360
347087,438908,0.03275330,303931395,250
347088,100980,0.00290617,100833749,43
347089,1033012,0.05759917,1912829910,411
347090,456368,0.03870892,190814713,269
347091,1328548,0.07072020,2218550201,580
347092,1987404,0.13727752,1775870757,898
347093,129712,0.00842504,3656476420,56
347094,312844,0.02015128,2736329491,120
347095,208556,0.01312739,2382477236,92
347096,280732,0.01487312,544988499,127
347097,1171520,0.06903018,2612126148,483
347098,2951612,0.18784210,3597560226,1255
347099,589872,0.03793221,3128771524,287
347100,925912,0.02924458,1131850935,198
347101,1194488,0.06313182,92525387,393
347102,622900,0.04301865,682263878,315
347103,204740,0.01592673,3990363221,128
347104,3999364,0.27171857,3491243096,1796
347105,3759588,0.23230920,2910420459,1871
347106,1735960,0.09878364,2617947539,750
347107,347200,0.01205710,3336648062,124
347108,1089680,0.06944633,3957264340,501
347109,310136,0.01969960,3427302447,152
347110,734640,0.03574254,112216119,256
347111,2548252,0.16048141,3980414096,1107
347112,1309664,0.08133552,3163979821,613
347113,1018956,0.05383165,367656739,390
347114,807124,0.06294047,255433837,512
347115,1598336,0.06792122,591198658,431
347116,737056,0.03869459,3932109623,318
347117,1331744,0.07139390,3054597931,484
347118,1190800,0.05646812,4060575025,403
347119,386488,0.03028394,1551073196,256
347120,1373996,0.05280773,2722838352,308
347121,878732,0.04228783,3448955101,280
347122,857200,0.06803614,1182934407,512
347123,417708,0.01511081,1720970715,58
347124,2656220,0.10741527,2451034444,585
347125,828,0.00000000,1269849665,1
347126,1745620,0.09930276,1790742312,667
347127,1779608,0.09139633,2853946459,559
347128,2506272,0.16128699,2509051807,937
347129,632892,0.03718395,3918994139,284
347130,90340,0.01826767,501095811,60
347131,2529000,0.12342470,3932718784,844
347132,3728664,0.21871506,129706643,1477
347133,712132,0.04129271,3997172206,261
347134,447452,0.02637295,1554807410,208
347135,502820,0.02934397,2005856679,165
347136,69352,0.00418824,4091738938,41
347137,113908,0.00773738,2022240935,45
347138,509804,0.03670660,869016195,228
347139,622960,0.06967100,2152569496,377
347140,2875204,0.13206924,46878223,957
347141,627600,0.07543932,2442485171,512
347142,3999204,0.28671675,4106247610,2206
347143,2996204,0.08564188,1451824169,538
347144,726848,0.03771172,1149116650,315
347145,2996404,0.22811550,3423008058,1709
347146,2996696,0.13801245,3697626646,699
347147,1273104,0.04151757,2946426211,392
347148,92608,0.02415109,3225741502,37
347149,2996180,0.17544554,384073474,1332
347150,2072720,0.11566205,1832996970,850
347151,565656,0.03179990,4171750241,241
347152,1768584,0.10853148,1944397639,632
347153,674344,0.03165285,2337025568,230
347154,2136440,0.12455488,1553165890,755
347155,2996956,0.22231669,1328109406,1592
347156,2618676,0.08303686,1393151062,618
347157,1458440,0.08728198,158449310,634
347158,2470480,0.15305664,1211628417,1012
347159,421724,0.01648989,875858420,134
347160,499776,0.01578615,1714608563,118
347161,2171216,0.12682816,3249461021,932
347162,3956528,0.23308586,2239953176,1574
347163,1061216,0.03056690,3775711307,74
347164,816,0.00000000,761267098,1
347165,81096,0.01261092,1277301057,64
347166,937492,0.04635670,1678904425,399
347167,2996308,0.25566988,2874364366,1293
347168,2616012,0.15791880,1098622891,1002
347169,2147740,0.10943789,3578089633,983
347170,1778780,0.08245469,1926419580,536
347171,529344,0.07248749,2871540066,512
347172,2996244,0.14973108,854854860,1025
347173,3999420,0.22968578,1238527946,1501
347174,1311072,0.04530080,4259557578,500
347175,1415584,0.08402743,1565146521,623
347176,1208168,0.06237703,3378787136,432
347177,3999800,0.26427011,2215039838,1836
347178,3999532,0.25123028,4035571770,1542
347179,2197940,0.08048967,3091929859,641
347180,719504,0.02778283,3596823329,206
347181,1623608,0.08255197,2900168201,580
347182,1706012,0.09496727,111914728,628
347183,2432072,0.14247498,408308297,990
347184,2240352,0.13483708,2976930912,900
347185,2187984,0.13901656,3972454090,898
347186,1739336,0.10372470,656308326,859
347187,2996252,0.26974442,1280250451,2016
347188,3158748,0.11081916,1952821476,537
347189,271128,0.00590594,4089124653,70
347190,1258368,0.06696787,2288758210,473
347191,688852,0.04773895,4294875280,323
347192,906564,0.06848201,2645168609,512
347193,1383024,0.59812889,4079972722,216
347194,576060,0.04393160,1903637981,331
347195,165948,0.00259534,3752861628,39
347196,3999524,0.32271168,34356612,2313
347197,3988844,0.17387606,3315721621,906
347198,2379236,0.11382935,3953095315,979
347199,2996564,0.20943998,1916059647,1546
347200,3964568,0.15857008,1328863576,990
347201,2996788,0.22413186,2519779745,1614
347202,2578792,0.10843154,1459431504,665
347203,1300264,0.09403825,2472945035,660
347204,2996220,0.40320197,2379846232,1643
347205,2420364,0.10960950,2041271635,741
347206,1919068,0.13393477,1640572022,865
347207,1580236,0.07256114,3885457586,457
347208,428596,0.03674865,1213338431,203
347209,1012,0.00000000,3460454737,1
347210,2194288,0.10492843,3269071924,820
347211,786668,0.04287063,1640747450,279
347212,607172,0.01792620,1579397411,110
347213,1904116,0.12142289,1643820809,852
347214,2996212,0.28155769,3696038196,2190
347215,3999860,0.18909409,3763348208,1082
347216,557740,0.02748487,4118561666,243
347217,2013944,0.09177034,3483461276,848
347218,595008,0.08551504,3617247536,512
347219,2996480,0.16978459,1956831028,1200
347220,1370656,0.04124530,2714953486,340
347221,1388076,0.09667397,1055130444,607
347222,2812768,0.18348311,1135772603,1307
347223,787640,0.07945651,2237868526,455
347224,2996792,0.20772923,1956713422,1458
347225,2113692,0.08758966,1002590534,617
347226,856040,0.07005520,1576608410,512
347227,2279568,0.10126904,331021480,613
347228,799508,0.04673584,762087027,304
347229,3767424,0.16237268,879788058,1020
347230,230676,0.00568220,3482544778,67
347231,2739068,0.06019743,525973426,386
347232,3488112,0.24643103,1923703801,1528
347233,2996492,0.21022274,714185299,1469
347234,2996328,0.23614190,2115411961,1500
347235,3956444,0.07067423,3273589264,191
347236,2996812,0.11187456,3111516535,581
347237,3999464,0.17868737,2425890613,1402
347238,2991908,0.07518279,2647511010,416
347239,2981216,0.03497262,1015666625,153
347240,2949008,0.12097390,2257419669,720
347241,171724,0.00776404,3914419759,59
347242,91148,0.00501013,4222906702,44
347243,3854760,0.09131549,523472286,561
347244,2996728,0.19968042,2372788803,1206
347245,3999900,0.20540014,2629023665,1398
347246,2986704,0.04194990,2211031099,325
347247,2809232,0.16307232,1881683789,1144
347248,2957368,0.04472712,2156057049,206
347249,2727176,0.10528035,4032681817,689
347250,3963120,0.15630222,221097872,997
347251,3999608,0.29164000,3416092122,1962
347252,716184,0.06160258,515391204,512
347253,2996448,0.18277565,572231440,1185
347254,2949784,0.07720014,3686680611,496
347255,2920972,0.08752210,3175375047,566
347256,3832768,0.13360584,2205981136,882
347257,1096080,0.02365656,2348047110,150
347258,1346392,0.08269653,476140972,543
347259,298780,0.00965644,52477587,119
347260,1999336,0.11631064,2461085304,766
347261,550320,0.03693771,1390825348,305
347262,350856,0.02388482,2390956620,256
347263,2956376,0.06460264,3871343648,587
347264,1500136,0.09436698,50025563,692
347265,556028,0.02775090,3371447959,192
347266,399680,0.01960143,869172734,139
347267,645724,0.04000572,1993280512,260
347268,1488484,0.09139214,3425247532,700
347269,905040,0.06048452,1377135886,383
347270,240748,0.00358998,232715734,91
347271,1125420,0.07567399,811690331,447
347272,2682940,0.18935769,1271199990,1320
347273,2996752,0.21603881,3753514418,1567
347274,250612,0.00810518,549300638,70
347275,1590176,0.07967775,371940326,594
347276,399488,0.02715462,1986710192,163
347277,2996564,0.18604198,3647255045,1417
347278,861836,0.03368113,2630505629,347
347279,634188,0.04317442,156010309,259
347280,1346164,0.08095078,4111908581,680
347281,2344260,0.17996105,926579707,1221
347282,1066956,0.02858478,277591887,316
347283,2630840,0.17289951,3131706739,961
347284,488264,0.05412088,1698304356,265
347285,148248,0.01272781,1132808483,128
347286,3097640,0.17152016,3579867521,1151
347287,3956580,0.27548530,2410647016,2086
347288,2866540,0.16431049,3295575015,1203
347289,1599992,0.09363614,2899136609,657
347290,49024,0.00179350,3591189393,31
347291,1942452,0.20903397,376493948,1329
347292,3535496,0.16615580,2295981998,1140
347293,448056,0.03188531,107709427,239
347294,2820992,0.24401658,774326613,1554
347295,1532564,0.10580706,532346709,886
347296,195228,0.01544414,2544217404,94
347297,167220,0.01022507,1798883819,96
347298,71760,0.00433589,3256833291,34
347299,816,0.00000000,2516087930,1
347300,3230384,0.20295888,3135875988,1433
347301,832,0.00000000,3950056501,1
347302,486736,0.02500587,2610571,222
347303,2995988,0.21018643,4155137021,1589
347304,720704,0.03351908,197349643,302
347305,1030788,0.06675081,2821254005,539
347306,687044,0.05220239,1444198600,376
347307,1087916,0.07266423,381626846,549
347308,455648,0.03497115,3324464809,236
347309,1029236,0.05226492,3173177900,456
347310,2102916,0.17596969,2326606492,1090
347311,2996416,0.23657923,908349881,1747
347312,1217148,0.12996882,2777498304,778
347313,881440,0.08259898,3874418832,559
347314,2996468,0.26653650,2777817550,2249
347315,2996912,0.16772888,2517076183,1274
347316,2996636,0.21539197,2374894007,1411
347317,2996276,0.11282217,3920210555,829
347318,731704,0.07565718,2390819158,420
347319,1314588,0.13273278,3384377280,1024
347320,1110724,0.10337892,3848435884,678
347321,2996528,0.17620480,320676139,1466
347322,425624,0.02729845,4097262491,177
347323,2996376,0.14110638,3996750214,866
347324,2732976,0.14843884,1137662401,877
347325,2943484,0.08076805,2671613322,1189
347326,2996888,0.32004145,1341021200,1733
347327,2516868,0.09648761,4094084473,343
347328,851632,0.04808188,1099770392,295
347329,2814828,0.19760220,2360226136,1308
347330,1469824,0.10207976,2397356041,661
347331,617276,0.02796056,4287583473,139
347332,2052676,0.14526238,1525897646,916
347333,1681192,0.13733251,1527980775,939
347334,1499936,0.09677411,1664644062,742
347335,3999788,0.34390666,3384141999,2478
347336,3999560,0.20399269,2073051669,985
347337,837548,0.01274249,80314336,318
347338,432220,0.01573899,395418754,136
347339,399896,0.00532208,2883325773,59
347340,2996884,0.24286753,2453200630,1668
347341,2996904,0.19030489,4158069667,1367
347342,1336584,0.04204349,237627833,377
347343,2952420,0.17769321,2782472113,1270
347344,1526016,0.08968630,1358929812,694
347345,2031368,0.15437452,1771954188,1145
347346,2262648,0.16081966,822080005,1088
347347,2996380,0.23285357,3856708971,1675
347348,1664732,0.08771391,1299840682,520
347349,2018972,0.14284560,2514882832,1077
347350,913628,0.06645573,3936908456,531
347351,1837340,0.13539315,4214713273,707
347352,1612296,0.09626035,2670796077,642
347353,517928,0.03440349,1264313230,222
347354,2996844,0.27047847,1318404086,1938
347355,2126528,0.09668486,369978046,629
347356,288572,0.01599646,3088524259,122
347357,623752,0.03914013,3002285729,231
347358,1777428,0.09353874,1157524580,674
347359,1506052,0.09094379,2147795721,737
347360,317280,0.01040952,1084267848,134
347361,2891788,0.20324271,3303713107,1510
347362,1208252,0.07095789,3485605749,525
347363,249872,0.01521645,1859852334,120
347364,1437484,0.09483994,1739910814,718
347365,934364,0.06003958,3727813864,522
347366,540052,0.03331359,3719282108,249
347367,145136,0.01075970,1217280973,50
347368,204744,0.01831397,2015305626,121
347369,529536,0.02766741,1521277337,209
347370,1470484,0.10173567,2538989738,769
347371,399928,0.02400516,2775962849,162
347372,2323076,0.13206011,4071231843,1061
347373,1116144,0.06549389,2604475088,467
347374,509180,0.02034808,2696013074,105
347375,500092,0.03423598,25665978,262
347376,441220,0.02008673,360022290,166
347377,1035912,0.04852917,3012103983,245
347378,602960,0.04367715,4126884078,313
347379,2138832,0.13718838,1512037714,1080
347380,1799188,0.13052346,1108820448,1019
347381,1211832,0.09342681,1706450605,712
347382,1487288,0.09999129,2133585472,624
347383,819136,0.06226271,699259854,418
347384,538176,0.03454945,4010587377,313
347385,849192,0.05749444,912451706,433
347386,674056,0.00404125,2587676565,43
347387,596312,0.05723663,2574856865,401
347388,1015308,0.05310848,1149428374,418
347389,3162652,0.20969467,931663823,1274
347390,596240,0.04284905,4112548892,339
347391,1575236,0.10412531,1908316065,768
347392,3956580,0.21099805,4042757090,1363
347393,1415444,0.08194159,3523098062,564
347394,1894176,0.07749002,1646950328,600
347395,854288,0.03754944,2838087051,313
347396,2996132,0.29022106,893721792,1577
347397,2991732,0.12715657,465491965,976
347398,1259756,0.07897364,2604092743,652
347399,825552,0.05385885,2867737557,406
347400,155636,0.01481665,939405500,93
347401,2141420,0.13932835,816857273,1025
347402,2010456,0.13172107,3968580534,834
347403,2293048,0.15707637,1529611188,1049
347404,176120,0.00513634,1710167210,65
347405,754788,0.05605905,3531564076,335
347406,1544828,0.10049101,980089947,555
347407,1314168,0.09176250,28298470,724
347408,1906200,0.13945385,760582651,897
347409,908932,0.04737806,1688302260,328
347410,2857432,0.19312474,1679648804,1278
347411,440416,0.03646259,3023517860,252
347412,2444092,0.12180710,3471141292,1018
347413,971908,0.05515418,2895505381,512
347414,140344,0.00367562,1933154834,48
347415,1151256,0.07089063,162466261,456
347416,231716,0.01106045,4110835818,106
347417,2996380,0.29191167,1212406091,2049
347418,2996604,0.12263815,4015484000,519
347419,2996820,0.24982528,3466949120,1789
347420,2731340,0.11309000,1614936640,928
347421,1386332,0.07819991,1712220100,537
347422,111520,0.01937532,791763560,69
347423,451020,0.03108537,1172813459,256
347424,317632,0.02646174,1161987192,120
347425,1123688,0.05150231,2417129609,457
347426,656556,0.04026427,2259710694,272
347427,2125144,0.16376984,4155720052,1062
347428,174312,0.00173890,253174861,34
347429,865192,0.05454859,1733817983,413
347430,512632,0.04066709,340687552,164
347431,1421140,0.13965136,3126386346,885
347432,624012,0.05418398,2870712128,512
347433,3999796,0.16080213,1906878123,942
347434,2679748,0.16146289,1703244761,1283
347435,1013912,0.06675902,668648786,401
347436,2120696,0.12980273,3341070423,860
347437,1330836,0.07744869,1546000658,596
347438,1839096,0.11561287,416544587,896
347439,1329664,0.08656273,3359472870,614
347440,757072,0.03785203,2111352531,318
347441,705696,0.04559199,3267719963,315
347442,1502816,0.09883788,542354622,765
347443,548900,0.08620619,3562797176,512
347444,1272016,0.13707092,3692622895,1024
347445,2996480,0.17873508,1968960889,1342
347446,3988516,0.22188345,3344623753,1270
347447,2996432,0.20914719,1544996963,818
347448,2600172,0.05847841,4153255720,544
347449,2958188,0.17823039,2865736560,1140
347450,263632,0.02421794,1211313231,67
347451,2796748,0.16692024,1716682842,1149
347452,1149276,0.08496713,3887475523,579
347453,2996424,0.18052291,2058244995,1245
347454,1362308,0.06723310,1526290841,466
347455,3047300,0.17196379,2771638778,1223
347456,399932,0.01098212,1974618703,102
347457,2803224,0.19717102,1092315504,1346
347458,2383728,0.16936659,3520967466,1235
347459,1672392,0.10276309,1400845200,819
347460,1846828,0.09655886,445051558,681
347461,2996928,0.20465306,2236962327,1404
347462,1202720,0.14608633,3838502188,747
347463,2996692,0.16639155,527457545,1260
